participantcode,round,sessioncode,liberal,political_orientation,trust_scientists,environment_worry,environment_responsib,environment_natural_p,gender,age,ethnic_min,education,prole,extraction,extraction_1,extraction_2,extraction_3,cpr1groupgrp_treat_num,cpr1groupgrp_treat_num_1,cpr1groupgrp_treat_num_2,cpr1groupgrp_treat_num_3,cpr1groupgrp_treat_num_4,Ethn_1,Ethn_2,Ethn_3,Ethn_4,Ethn_5,Edu_1,Edu_2,Edu_3,Edu_4,Edu_5,Edu_6,Edu_7,Gender_1,Gender_2,Gender_3
9v0ikgpd,8,ywmcztp9,6,1,7,2,8,2,Female,50,Ethn Majority,4,2,0,1,0,0,IT&GI,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9v0ikgpd,9,ywmcztp9,6,1,7,2,8,2,Female,50,Ethn Majority,4,2,2,0,0,1,IT&GI,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9v0ikgpd,10,ywmcztp9,6,1,7,2,8,2,Female,50,Ethn Majority,4,2,2,0,0,1,IT&GI,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
i5fn7i1o,1,ywmcztp9,4,1,7,4,5,4,Male,45,Ethn Majority,4,2,2,0,0,1,IT&GI,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
i5fn7i1o,2,ywmcztp9,4,1,7,4,5,4,Male,45,Ethn Majority,4,2,2,0,0,1,IT&GI,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
i5fn7i1o,3,ywmcztp9,4,1,7,4,5,4,Male,45,Ethn Majority,4,2,2,0,0,1,IT&GI,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
i5fn7i1o,4,ywmcztp9,4,1,7,4,5,4,Male,45,Ethn Majority,4,2,1,0,1,0,IT&GI,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
i5fn7i1o,5,ywmcztp9,4,1,7,4,5,4,Male,45,Ethn Majority,4,2,2,0,0,1,IT&GI,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
i5fn7i1o,6,ywmcztp9,4,1,7,4,5,4,Male,45,Ethn Majority,4,2,0,1,0,0,IT&GI,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
i5fn7i1o,7,ywmcztp9,4,1,7,4,5,4,Male,45,Ethn Majority,4,2,2,0,0,1,IT&GI,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
i5fn7i1o,8,ywmcztp9,4,1,7,4,5,4,Male,45,Ethn Majority,4,2,2,0,0,1,IT&GI,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
i5fn7i1o,9,ywmcztp9,4,1,7,4,5,4,Male,45,Ethn Majority,4,2,1,0,1,0,IT&GI,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
i5fn7i1o,10,ywmcztp9,4,1,7,4,5,4,Male,45,Ethn Majority,4,2,2,0,0,1,IT&GI,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
ieb8xq6j,1,ywmcztp9,1,1,9,4,8,5,Female,35,Ethn Majority,4,1,1,0,1,0,IT&GI,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
ieb8xq6j,2,ywmcztp9,1,1,9,4,8,5,Female,35,Ethn Majority,4,1,1,0,1,0,IT&GI,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
ieb8xq6j,3,ywmcztp9,1,1,9,4,8,5,Female,35,Ethn Majority,4,1,2,0,0,1,IT&GI,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
ieb8xq6j,4,ywmcztp9,1,1,9,4,8,5,Female,35,Ethn Majority,4,1,1,0,1,0,IT&GI,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
ieb8xq6j,5,ywmcztp9,1,1,9,4,8,5,Female,35,Ethn Majority,4,1,2,0,0,1,IT&GI,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
ieb8xq6j,6,ywmcztp9,1,1,9,4,8,5,Female,35,Ethn Majority,4,1,1,0,1,0,IT&GI,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
ieb8xq6j,7,ywmcztp9,1,1,9,4,8,5,Female,35,Ethn Majority,4,1,2,0,0,1,IT&GI,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
ieb8xq6j,8,ywmcztp9,1,1,9,4,8,5,Female,35,Ethn Majority,4,1,2,0,0,1,IT&GI,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
ieb8xq6j,9,ywmcztp9,1,1,9,4,8,5,Female,35,Ethn Majority,4,1,1,0,1,0,IT&GI,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
ieb8xq6j,10,ywmcztp9,1,1,9,4,8,5,Female,35,Ethn Majority,4,1,2,0,0,1,IT&GI,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3fbqedx7,1,z0hkxm2n,2,1,10,5,11,4,Female,59,Ethn Majority,2,1,1,0,1,0,IT,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3fbqedx7,2,z0hkxm2n,2,1,10,5,11,4,Female,59,Ethn Majority,2,1,2,0,0,1,IT,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3fbqedx7,3,z0hkxm2n,2,1,10,5,11,4,Female,59,Ethn Majority,2,1,2,0,0,1,IT,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3fbqedx7,4,z0hkxm2n,2,1,10,5,11,4,Female,59,Ethn Majority,2,1,0,1,0,0,IT,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3fbqedx7,5,z0hkxm2n,2,1,10,5,11,4,Female,59,Ethn Majority,2,1,1,0,1,0,IT,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3fbqedx7,6,z0hkxm2n,2,1,10,5,11,4,Female,59,Ethn Majority,2,1,2,0,0,1,IT,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3fbqedx7,7,z0hkxm2n,2,1,10,5,11,4,Female,59,Ethn Majority,2,1,1,0,1,0,IT,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3fbqedx7,8,z0hkxm2n,2,1,10,5,11,4,Female,59,Ethn Majority,2,1,2,0,0,1,IT,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3fbqedx7,9,z0hkxm2n,2,1,10,5,11,4,Female,59,Ethn Majority,2,1,0,1,0,0,IT,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3fbqedx7,10,z0hkxm2n,2,1,10,5,11,4,Female,59,Ethn Majority,2,1,1,0,1,0,IT,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
cf2oe1x2,1,z0hkxm2n,3,3,10,3,7,4,Female,30,Ethn Minority,5,0,2,0,0,1,IT,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
cf2oe1x2,2,z0hkxm2n,3,3,10,3,7,4,Female,30,Ethn Minority,5,0,2,0,0,1,IT,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
cf2oe1x2,3,z0hkxm2n,3,3,10,3,7,4,Female,30,Ethn Minority,5,0,2,0,0,1,IT,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
cf2oe1x2,4,z0hkxm2n,3,3,10,3,7,4,Female,30,Ethn Minority,5,0,2,0,0,1,IT,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
cf2oe1x2,5,z0hkxm2n,3,3,10,3,7,4,Female,30,Ethn Minority,5,0,2,0,0,1,IT,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
cf2oe1x2,6,z0hkxm2n,3,3,10,3,7,4,Female,30,Ethn Minority,5,0,2,0,0,1,IT,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
cf2oe1x2,7,z0hkxm2n,3,3,10,3,7,4,Female,30,Ethn Minority,5,0,2,0,0,1,IT,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
cf2oe1x2,8,z0hkxm2n,3,3,10,3,7,4,Female,30,Ethn Minority,5,0,2,0,0,1,IT,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
cf2oe1x2,9,z0hkxm2n,3,3,10,3,7,4,Female,30,Ethn Minority,5,0,2,0,0,1,IT,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
cf2oe1x2,10,z0hkxm2n,3,3,10,3,7,4,Female,30,Ethn Minority,5,0,2,0,0,1,IT,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
h8d9erso,1,z0hkxm2n,4,5,6,3,4,3,Female,40,Ethn Majority,2,1,2,0,0,1,IT,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
h8d9erso,2,z0hkxm2n,4,5,6,3,4,3,Female,40,Ethn Majority,2,1,2,0,0,1,IT,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
h8d9erso,3,z0hkxm2n,4,5,6,3,4,3,Female,40,Ethn Majority,2,1,2,0,0,1,IT,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
h8d9erso,4,z0hkxm2n,4,5,6,3,4,3,Female,40,Ethn Majority,2,1,2,0,0,1,IT,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
h8d9erso,5,z0hkxm2n,4,5,6,3,4,3,Female,40,Ethn Majority,2,1,2,0,0,1,IT,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
h8d9erso,6,z0hkxm2n,4,5,6,3,4,3,Female,40,Ethn Majority,2,1,2,0,0,1,IT,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
h8d9erso,7,z0hkxm2n,4,5,6,3,4,3,Female,40,Ethn Majority,2,1,2,0,0,1,IT,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
h8d9erso,8,z0hkxm2n,4,5,6,3,4,3,Female,40,Ethn Majority,2,1,0,1,0,0,IT,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
h8d9erso,9,z0hkxm2n,4,5,6,3,4,3,Female,40,Ethn Majority,2,1,2,0,0,1,IT,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
h8d9erso,10,z0hkxm2n,4,5,6,3,4,3,Female,40,Ethn Majority,2,1,2,0,0,1,IT,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
raefizfv,1,z0hkxm2n,3,2,10,4,9,4,Male,40,Ethn Majority,5,0,2,0,0,1,IT,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
raefizfv,2,z0hkxm2n,3,2,10,4,9,4,Male,40,Ethn Majority,5,0,1,0,1,0,IT,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
raefizfv,3,z0hkxm2n,3,2,10,4,9,4,Male,40,Ethn Majority,5,0,0,1,0,0,IT,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
raefizfv,4,z0hkxm2n,3,2,10,4,9,4,Male,40,Ethn Majority,5,0,0,1,0,0,IT,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
raefizfv,5,z0hkxm2n,3,2,10,4,9,4,Male,40,Ethn Majority,5,0,2,0,0,1,IT,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
raefizfv,6,z0hkxm2n,3,2,10,4,9,4,Male,40,Ethn Majority,5,0,2,0,0,1,IT,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
raefizfv,7,z0hkxm2n,3,2,10,4,9,4,Male,40,Ethn Majority,5,0,2,0,0,1,IT,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
raefizfv,8,z0hkxm2n,3,2,10,4,9,4,Male,40,Ethn Majority,5,0,2,0,0,1,IT,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
raefizfv,9,z0hkxm2n,3,2,10,4,9,4,Male,40,Ethn Majority,5,0,0,1,0,0,IT,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
raefizfv,10,z0hkxm2n,3,2,10,4,9,4,Male,40,Ethn Majority,5,0,0,1,0,0,IT,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
95vvuvy1,1,z6mtus9n,,,,,,,,,,,,2,0,0,1,GI,0,0,1,0,,,,,,,,,,,,,,,
fgjurh3q,1,z6mtus9n,6,5,8,5,11,4,Female,59,Ethn Majority,2,2,1,0,1,0,GI,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
fgjurh3q,2,z6mtus9n,6,5,8,5,11,4,Female,59,Ethn Majority,2,2,1,0,1,0,GI,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
fgjurh3q,3,z6mtus9n,6,5,8,5,11,4,Female,59,Ethn Majority,2,2,2,0,0,1,GI,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
fgjurh3q,4,z6mtus9n,6,5,8,5,11,4,Female,59,Ethn Majority,2,2,1,0,1,0,GI,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
fgjurh3q,5,z6mtus9n,6,5,8,5,11,4,Female,59,Ethn Majority,2,2,2,0,0,1,GI,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
fgjurh3q,6,z6mtus9n,6,5,8,5,11,4,Female,59,Ethn Majority,2,2,1,0,1,0,GI,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
fgjurh3q,7,z6mtus9n,6,5,8,5,11,4,Female,59,Ethn Majority,2,2,2,0,0,1,GI,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
fgjurh3q,8,z6mtus9n,6,5,8,5,11,4,Female,59,Ethn Majority,2,2,2,0,0,1,GI,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
fgjurh3q,9,z6mtus9n,6,5,8,5,11,4,Female,59,Ethn Majority,2,2,2,0,0,1,GI,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
fgjurh3q,10,z6mtus9n,6,5,8,5,11,4,Female,59,Ethn Majority,2,2,2,0,0,1,GI,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
fnlctgnk,1,z6mtus9n,2,1,9,4,8,4,Female,21,Ethn Majority,2,0,1,0,1,0,GI,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
fnlctgnk,2,z6mtus9n,2,1,9,4,8,4,Female,21,Ethn Majority,2,0,1,0,1,0,GI,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
fnlctgnk,3,z6mtus9n,2,1,9,4,8,4,Female,21,Ethn Majority,2,0,1,0,1,0,GI,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
fnlctgnk,4,z6mtus9n,2,1,9,4,8,4,Female,21,Ethn Majority,2,0,2,0,0,1,GI,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
fnlctgnk,5,z6mtus9n,2,1,9,4,8,4,Female,21,Ethn Majority,2,0,1,0,1,0,GI,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
fnlctgnk,6,z6mtus9n,2,1,9,4,8,4,Female,21,Ethn Majority,2,0,1,0,1,0,GI,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
fnlctgnk,7,z6mtus9n,2,1,9,4,8,4,Female,21,Ethn Majority,2,0,1,0,1,0,GI,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
fnlctgnk,8,z6mtus9n,2,1,9,4,8,4,Female,21,Ethn Majority,2,0,1,0,1,0,GI,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
fnlctgnk,9,z6mtus9n,2,1,9,4,8,4,Female,21,Ethn Majority,2,0,1,0,1,0,GI,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
fnlctgnk,10,z6mtus9n,2,1,9,4,8,4,Female,21,Ethn Majority,2,0,1,0,1,0,GI,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
wt9bmh7s,1,z6mtus9n,2,1,10,4,7,4,Male,42,Ethn Majority,1,0,1,0,1,0,GI,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
wt9bmh7s,2,z6mtus9n,2,1,10,4,7,4,Male,42,Ethn Majority,1,0,1,0,1,0,GI,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
wt9bmh7s,3,z6mtus9n,2,1,10,4,7,4,Male,42,Ethn Majority,1,0,1,0,1,0,GI,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
wt9bmh7s,4,z6mtus9n,2,1,10,4,7,4,Male,42,Ethn Majority,1,0,1,0,1,0,GI,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
wt9bmh7s,5,z6mtus9n,2,1,10,4,7,4,Male,42,Ethn Majority,1,0,1,0,1,0,GI,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
wt9bmh7s,6,z6mtus9n,2,1,10,4,7,4,Male,42,Ethn Majority,1,0,1,0,1,0,GI,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
wt9bmh7s,7,z6mtus9n,2,1,10,4,7,4,Male,42,Ethn Majority,1,0,2,0,0,1,GI,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
wt9bmh7s,8,z6mtus9n,2,1,10,4,7,4,Male,42,Ethn Majority,1,0,1,0,1,0,GI,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
wt9bmh7s,9,z6mtus9n,2,1,10,4,7,4,Male,42,Ethn Majority,1,0,1,0,1,0,GI,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
wt9bmh7s,10,z6mtus9n,2,1,10,4,7,4,Male,42,Ethn Majority,1,0,1,0,1,0,GI,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7rwwrubj,1,zeijc4s1,2,1,10,3,9,4,Male,36,Ethn Majority,4,0,1,0,1,0,IT&GI,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
7rwwrubj,2,zeijc4s1,2,1,10,3,9,4,Male,36,Ethn Majority,4,0,1,0,1,0,IT&GI,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
7rwwrubj,3,zeijc4s1,2,1,10,3,9,4,Male,36,Ethn Majority,4,0,1,0,1,0,IT&GI,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
7rwwrubj,4,zeijc4s1,2,1,10,3,9,4,Male,36,Ethn Majority,4,0,2,0,0,1,IT&GI,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
7rwwrubj,5,zeijc4s1,2,1,10,3,9,4,Male,36,Ethn Majority,4,0,2,0,0,1,IT&GI,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
7rwwrubj,6,zeijc4s1,2,1,10,3,9,4,Male,36,Ethn Majority,4,0,2,0,0,1,IT&GI,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
7rwwrubj,7,zeijc4s1,2,1,10,3,9,4,Male,36,Ethn Majority,4,0,2,0,0,1,IT&GI,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
7rwwrubj,8,zeijc4s1,2,1,10,3,9,4,Male,36,Ethn Majority,4,0,2,0,0,1,IT&GI,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
7rwwrubj,9,zeijc4s1,2,1,10,3,9,4,Male,36,Ethn Majority,4,0,2,0,0,1,IT&GI,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
7rwwrubj,10,zeijc4s1,2,1,10,3,9,4,Male,36,Ethn Majority,4,0,2,0,0,1,IT&GI,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
9kkybhiz,1,zeijc4s1,2,5,6,3,8,4,Male,32,Ethn Majority,4,1,1,0,1,0,IT&GI,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
9kkybhiz,2,zeijc4s1,2,5,6,3,8,4,Male,32,Ethn Majority,4,1,1,0,1,0,IT&GI,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
9kkybhiz,3,zeijc4s1,2,5,6,3,8,4,Male,32,Ethn Majority,4,1,2,0,0,1,IT&GI,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
9kkybhiz,4,zeijc4s1,2,5,6,3,8,4,Male,32,Ethn Majority,4,1,1,0,1,0,IT&GI,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
9kkybhiz,5,zeijc4s1,2,5,6,3,8,4,Male,32,Ethn Majority,4,1,1,0,1,0,IT&GI,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
9kkybhiz,6,zeijc4s1,2,5,6,3,8,4,Male,32,Ethn Majority,4,1,2,0,0,1,IT&GI,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
9kkybhiz,7,zeijc4s1,2,5,6,3,8,4,Male,32,Ethn Majority,4,1,2,0,0,1,IT&GI,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
9kkybhiz,8,zeijc4s1,2,5,6,3,8,4,Male,32,Ethn Majority,4,1,1,0,1,0,IT&GI,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
9kkybhiz,9,zeijc4s1,2,5,6,3,8,4,Male,32,Ethn Majority,4,1,2,0,0,1,IT&GI,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
9kkybhiz,10,zeijc4s1,2,5,6,3,8,4,Male,32,Ethn Majority,4,1,2,0,0,1,IT&GI,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
urtd2cia,2,zeijc4s1,2,3,5,4,2,3,Male,35,Ethn Minority,1,2,1,0,1,0,IT&GI,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
urtd2cia,3,zeijc4s1,2,3,5,4,2,3,Male,35,Ethn Minority,1,2,2,0,0,1,IT&GI,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
urtd2cia,4,zeijc4s1,2,3,5,4,2,3,Male,35,Ethn Minority,1,2,1,0,1,0,IT&GI,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
urtd2cia,5,zeijc4s1,2,3,5,4,2,3,Male,35,Ethn Minority,1,2,2,0,0,1,IT&GI,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
urtd2cia,7,zeijc4s1,2,3,5,4,2,3,Male,35,Ethn Minority,1,2,1,0,1,0,IT&GI,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
urtd2cia,8,zeijc4s1,2,3,5,4,2,3,Male,35,Ethn Minority,1,2,2,0,0,1,IT&GI,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
urtd2cia,9,zeijc4s1,2,3,5,4,2,3,Male,35,Ethn Minority,1,2,1,0,1,0,IT&GI,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
urtd2cia,10,zeijc4s1,2,3,5,4,2,3,Male,35,Ethn Minority,1,2,2,0,0,1,IT&GI,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
vem5o6el,2,zeijc4s1,7,5,8,2,9,2,Male,41,Ethn Majority,5,2,2,0,0,1,IT&GI,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
vem5o6el,3,zeijc4s1,7,5,8,2,9,2,Male,41,Ethn Majority,5,2,1,0,1,0,IT&GI,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
vem5o6el,4,zeijc4s1,7,5,8,2,9,2,Male,41,Ethn Majority,5,2,2,0,0,1,IT&GI,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
vem5o6el,5,zeijc4s1,7,5,8,2,9,2,Male,41,Ethn Majority,5,2,2,0,0,1,IT&GI,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
vem5o6el,6,zeijc4s1,7,5,8,2,9,2,Male,41,Ethn Majority,5,2,1,0,1,0,IT&GI,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
vem5o6el,7,zeijc4s1,7,5,8,2,9,2,Male,41,Ethn Majority,5,2,2,0,0,1,IT&GI,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
vem5o6el,8,zeijc4s1,7,5,8,2,9,2,Male,41,Ethn Majority,5,2,2,0,0,1,IT&GI,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
vem5o6el,9,zeijc4s1,7,5,8,2,9,2,Male,41,Ethn Majority,5,2,1,0,1,0,IT&GI,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
vem5o6el,10,zeijc4s1,7,5,8,2,9,2,Male,41,Ethn Majority,5,2,1,0,1,0,IT&GI,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0n87ngrm,1,zh9og5mw,1,1,8,3,8,2,Male,45,Ethn Majority,4,2,2,0,0,1,IT,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0n87ngrm,2,zh9og5mw,1,1,8,3,8,2,Male,45,Ethn Majority,4,2,2,0,0,1,IT,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0n87ngrm,3,zh9og5mw,1,1,8,3,8,2,Male,45,Ethn Majority,4,2,2,0,0,1,IT,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0n87ngrm,4,zh9og5mw,1,1,8,3,8,2,Male,45,Ethn Majority,4,2,2,0,0,1,IT,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0n87ngrm,5,zh9og5mw,1,1,8,3,8,2,Male,45,Ethn Majority,4,2,1,0,1,0,IT,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0n87ngrm,6,zh9og5mw,1,1,8,3,8,2,Male,45,Ethn Majority,4,2,2,0,0,1,IT,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0n87ngrm,7,zh9og5mw,1,1,8,3,8,2,Male,45,Ethn Majority,4,2,2,0,0,1,IT,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0n87ngrm,8,zh9og5mw,1,1,8,3,8,2,Male,45,Ethn Majority,4,2,1,0,1,0,IT,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0n87ngrm,9,zh9og5mw,1,1,8,3,8,2,Male,45,Ethn Majority,4,2,2,0,0,1,IT,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0n87ngrm,10,zh9og5mw,1,1,8,3,8,2,Male,45,Ethn Majority,4,2,2,0,0,1,IT,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
