participantcode,round,sessioncode,liberal,political_orientation,election_2020,election_2024,risk_attitude,short_long_reward,trust_scientists,environment_worry,environment_responsib,environment_natural_p,environment_changing,environment_mov1,environment_mov2,environment_mov3,environment_mov4,environment_mov5,environment_mov6,environment_threat1,environment_threat2,environment_threat3,environment_threat4,environment_threat5,environment_threat6,environment_beha1,environment_beha2,environment_beha3,environment_beha4,environment_beha5,environment_beha6,environment_uti1,environment_uti2,environment_uti3,environment_uti4,environment_uti5,environment_uti6,environment_growth1,environment_growth2,environment_growth3,environment_growth4,environment_growth5,environment_growth6,legacy_concern1,legacy_concern2,legacy_concern3,legacy_concern4,legacy_concern5,legacy_concern6,gender,age,ethnic_min,education,prole,extraction,extraction_1,extraction_2,extraction_3,cpr1groupgrp_treat_num,cpr1groupgrp_treat_num_1,cpr1groupgrp_treat_num_2,cpr1groupgrp_treat_num_3,cpr1groupgrp_treat_num_4,Ethn_1,Ethn_2,Ethn_3,Ethn_4,Ethn_5,Edu_1,Edu_2,Edu_3,Edu_4,Edu_5,Edu_6,Edu_7,Gender_1,Gender_2,Gender_3
vlhu4tah,3,z3uwo1k2,4,3,1,1,9,9,8,1,2,4,2,1,5,5,1,5,1,4,3,3,3,2,2,4,4,4,2,4,1,5,2,2,1,4,4,1,5,1,5,4,5,4,4,2,2,2,4,Male,21,Ethn Minority,4,0,2,0,0,1,IT,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
vlhu4tah,4,z3uwo1k2,4,3,1,1,9,9,8,1,2,4,2,1,5,5,1,5,1,4,3,3,3,2,2,4,4,4,2,4,1,5,2,2,1,4,4,1,5,1,5,4,5,4,4,2,2,2,4,Male,21,Ethn Minority,4,0,2,0,0,1,IT,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
vlhu4tah,5,z3uwo1k2,4,3,1,1,9,9,8,1,2,4,2,1,5,5,1,5,1,4,3,3,3,2,2,4,4,4,2,4,1,5,2,2,1,4,4,1,5,1,5,4,5,4,4,2,2,2,4,Male,21,Ethn Minority,4,0,1,0,1,0,IT,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
vlhu4tah,6,z3uwo1k2,4,3,1,1,9,9,8,1,2,4,2,1,5,5,1,5,1,4,3,3,3,2,2,4,4,4,2,4,1,5,2,2,1,4,4,1,5,1,5,4,5,4,4,2,2,2,4,Male,21,Ethn Minority,4,0,2,0,0,1,IT,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
vlhu4tah,7,z3uwo1k2,4,3,1,1,9,9,8,1,2,4,2,1,5,5,1,5,1,4,3,3,3,2,2,4,4,4,2,4,1,5,2,2,1,4,4,1,5,1,5,4,5,4,4,2,2,2,4,Male,21,Ethn Minority,4,0,2,0,0,1,IT,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
vlhu4tah,8,z3uwo1k2,4,3,1,1,9,9,8,1,2,4,2,1,5,5,1,5,1,4,3,3,3,2,2,4,4,4,2,4,1,5,2,2,1,4,4,1,5,1,5,4,5,4,4,2,2,2,4,Male,21,Ethn Minority,4,0,2,0,0,1,IT,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
vlhu4tah,9,z3uwo1k2,4,3,1,1,9,9,8,1,2,4,2,1,5,5,1,5,1,4,3,3,3,2,2,4,4,4,2,4,1,5,2,2,1,4,4,1,5,1,5,4,5,4,4,2,2,2,4,Male,21,Ethn Minority,4,0,2,0,0,1,IT,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
vlhu4tah,10,z3uwo1k2,4,3,1,1,9,9,8,1,2,4,2,1,5,5,1,5,1,4,3,3,3,2,2,4,4,4,2,4,1,5,2,2,1,4,4,1,5,1,5,4,5,4,4,2,2,2,4,Male,21,Ethn Minority,4,0,2,0,0,1,IT,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
w18zjhbb,1,z3uwo1k2,2,2,1,1,2,7,10,4,4,4,1,3,3,2,3,3,4,4,4,4,1,1,1,2,2,5,4,2,4,2,5,5,4,1,1,1,4,1,5,2,5,1,1,1,1,3,4,Female,32,Ethn Majority,4,3,1,0,1,0,IT,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
w18zjhbb,2,z3uwo1k2,2,2,1,1,2,7,10,4,4,4,1,3,3,2,3,3,4,4,4,4,1,1,1,2,2,5,4,2,4,2,5,5,4,1,1,1,4,1,5,2,5,1,1,1,1,3,4,Female,32,Ethn Majority,4,3,1,0,1,0,IT,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
w18zjhbb,3,z3uwo1k2,2,2,1,1,2,7,10,4,4,4,1,3,3,2,3,3,4,4,4,4,1,1,1,2,2,5,4,2,4,2,5,5,4,1,1,1,4,1,5,2,5,1,1,1,1,3,4,Female,32,Ethn Majority,4,3,1,0,1,0,IT,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
w18zjhbb,4,z3uwo1k2,2,2,1,1,2,7,10,4,4,4,1,3,3,2,3,3,4,4,4,4,1,1,1,2,2,5,4,2,4,2,5,5,4,1,1,1,4,1,5,2,5,1,1,1,1,3,4,Female,32,Ethn Majority,4,3,1,0,1,0,IT,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
w18zjhbb,5,z3uwo1k2,2,2,1,1,2,7,10,4,4,4,1,3,3,2,3,3,4,4,4,4,1,1,1,2,2,5,4,2,4,2,5,5,4,1,1,1,4,1,5,2,5,1,1,1,1,3,4,Female,32,Ethn Majority,4,3,2,0,0,1,IT,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
w18zjhbb,6,z3uwo1k2,2,2,1,1,2,7,10,4,4,4,1,3,3,2,3,3,4,4,4,4,1,1,1,2,2,5,4,2,4,2,5,5,4,1,1,1,4,1,5,2,5,1,1,1,1,3,4,Female,32,Ethn Majority,4,3,2,0,0,1,IT,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
w18zjhbb,7,z3uwo1k2,2,2,1,1,2,7,10,4,4,4,1,3,3,2,3,3,4,4,4,4,1,1,1,2,2,5,4,2,4,2,5,5,4,1,1,1,4,1,5,2,5,1,1,1,1,3,4,Female,32,Ethn Majority,4,3,1,0,1,0,IT,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
w18zjhbb,8,z3uwo1k2,2,2,1,1,2,7,10,4,4,4,1,3,3,2,3,3,4,4,4,4,1,1,1,2,2,5,4,2,4,2,5,5,4,1,1,1,4,1,5,2,5,1,1,1,1,3,4,Female,32,Ethn Majority,4,3,1,0,1,0,IT,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
w18zjhbb,9,z3uwo1k2,2,2,1,1,2,7,10,4,4,4,1,3,3,2,3,3,4,4,4,4,1,1,1,2,2,5,4,2,4,2,5,5,4,1,1,1,4,1,5,2,5,1,1,1,1,3,4,Female,32,Ethn Majority,4,3,1,0,1,0,IT,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
w18zjhbb,10,z3uwo1k2,2,2,1,1,2,7,10,4,4,4,1,3,3,2,3,3,4,4,4,4,1,1,1,2,2,5,4,2,4,2,5,5,4,1,1,1,4,1,5,2,5,1,1,1,1,3,4,Female,32,Ethn Majority,4,3,1,0,1,0,IT,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6vbl1p5d,1,z4nt85jo,2,2,1,5,5,9,10,4,8,4,1,3,2,2,4,1,4,4,4,5,2,2,1,1,1,4,4,1,4,2,5,3,3,2,2,3,4,2,5,4,5,3,4,2,2,4,3,Female,35,Ethn Majority,4,1,2,0,0,1,GI,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6vbl1p5d,2,z4nt85jo,2,2,1,5,5,9,10,4,8,4,1,3,2,2,4,1,4,4,4,5,2,2,1,1,1,4,4,1,4,2,5,3,3,2,2,3,4,2,5,4,5,3,4,2,2,4,3,Female,35,Ethn Majority,4,1,2,0,0,1,GI,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6vbl1p5d,3,z4nt85jo,2,2,1,5,5,9,10,4,8,4,1,3,2,2,4,1,4,4,4,5,2,2,1,1,1,4,4,1,4,2,5,3,3,2,2,3,4,2,5,4,5,3,4,2,2,4,3,Female,35,Ethn Majority,4,1,2,0,0,1,GI,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6vbl1p5d,4,z4nt85jo,2,2,1,5,5,9,10,4,8,4,1,3,2,2,4,1,4,4,4,5,2,2,1,1,1,4,4,1,4,2,5,3,3,2,2,3,4,2,5,4,5,3,4,2,2,4,3,Female,35,Ethn Majority,4,1,2,0,0,1,GI,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6vbl1p5d,5,z4nt85jo,2,2,1,5,5,9,10,4,8,4,1,3,2,2,4,1,4,4,4,5,2,2,1,1,1,4,4,1,4,2,5,3,3,2,2,3,4,2,5,4,5,3,4,2,2,4,3,Female,35,Ethn Majority,4,1,2,0,0,1,GI,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6vbl1p5d,6,z4nt85jo,2,2,1,5,5,9,10,4,8,4,1,3,2,2,4,1,4,4,4,5,2,2,1,1,1,4,4,1,4,2,5,3,3,2,2,3,4,2,5,4,5,3,4,2,2,4,3,Female,35,Ethn Majority,4,1,2,0,0,1,GI,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6vbl1p5d,7,z4nt85jo,2,2,1,5,5,9,10,4,8,4,1,3,2,2,4,1,4,4,4,5,2,2,1,1,1,4,4,1,4,2,5,3,3,2,2,3,4,2,5,4,5,3,4,2,2,4,3,Female,35,Ethn Majority,4,1,2,0,0,1,GI,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6vbl1p5d,8,z4nt85jo,2,2,1,5,5,9,10,4,8,4,1,3,2,2,4,1,4,4,4,5,2,2,1,1,1,4,4,1,4,2,5,3,3,2,2,3,4,2,5,4,5,3,4,2,2,4,3,Female,35,Ethn Majority,4,1,2,0,0,1,GI,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6vbl1p5d,9,z4nt85jo,2,2,1,5,5,9,10,4,8,4,1,3,2,2,4,1,4,4,4,5,2,2,1,1,1,4,4,1,4,2,5,3,3,2,2,3,4,2,5,4,5,3,4,2,2,4,3,Female,35,Ethn Majority,4,1,2,0,0,1,GI,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6vbl1p5d,10,z4nt85jo,2,2,1,5,5,9,10,4,8,4,1,3,2,2,4,1,4,4,4,5,2,2,1,1,1,4,4,1,4,2,5,3,3,2,2,3,4,2,5,4,5,3,4,2,2,4,3,Female,35,Ethn Majority,4,1,2,0,0,1,GI,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
crjaztkx,1,z4nt85jo,1,2,1,6,3,6,5,1,1,2,2,1,5,3,1,3,3,2,5,5,3,2,3,3,4,5,3,3,3,2,5,5,4,1,1,1,5,1,5,1,5,3,4,2,3,1,1,Female,65,Ethn Minority,2,4,1,0,1,0,GI,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
crjaztkx,2,z4nt85jo,1,2,1,6,3,6,5,1,1,2,2,1,5,3,1,3,3,2,5,5,3,2,3,3,4,5,3,3,3,2,5,5,4,1,1,1,5,1,5,1,5,3,4,2,3,1,1,Female,65,Ethn Minority,2,4,2,0,0,1,GI,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
crjaztkx,3,z4nt85jo,1,2,1,6,3,6,5,1,1,2,2,1,5,3,1,3,3,2,5,5,3,2,3,3,4,5,3,3,3,2,5,5,4,1,1,1,5,1,5,1,5,3,4,2,3,1,1,Female,65,Ethn Minority,2,4,1,0,1,0,GI,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
crjaztkx,4,z4nt85jo,1,2,1,6,3,6,5,1,1,2,2,1,5,3,1,3,3,2,5,5,3,2,3,3,4,5,3,3,3,2,5,5,4,1,1,1,5,1,5,1,5,3,4,2,3,1,1,Female,65,Ethn Minority,2,4,1,0,1,0,GI,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
crjaztkx,5,z4nt85jo,1,2,1,6,3,6,5,1,1,2,2,1,5,3,1,3,3,2,5,5,3,2,3,3,4,5,3,3,3,2,5,5,4,1,1,1,5,1,5,1,5,3,4,2,3,1,1,Female,65,Ethn Minority,2,4,2,0,0,1,GI,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
crjaztkx,6,z4nt85jo,1,2,1,6,3,6,5,1,1,2,2,1,5,3,1,3,3,2,5,5,3,2,3,3,4,5,3,3,3,2,5,5,4,1,1,1,5,1,5,1,5,3,4,2,3,1,1,Female,65,Ethn Minority,2,4,1,0,1,0,GI,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
crjaztkx,7,z4nt85jo,1,2,1,6,3,6,5,1,1,2,2,1,5,3,1,3,3,2,5,5,3,2,3,3,4,5,3,3,3,2,5,5,4,1,1,1,5,1,5,1,5,3,4,2,3,1,1,Female,65,Ethn Minority,2,4,2,0,0,1,GI,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
crjaztkx,8,z4nt85jo,1,2,1,6,3,6,5,1,1,2,2,1,5,3,1,3,3,2,5,5,3,2,3,3,4,5,3,3,3,2,5,5,4,1,1,1,5,1,5,1,5,3,4,2,3,1,1,Female,65,Ethn Minority,2,4,2,0,0,1,GI,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
crjaztkx,9,z4nt85jo,1,2,1,6,3,6,5,1,1,2,2,1,5,3,1,3,3,2,5,5,3,2,3,3,4,5,3,3,3,2,5,5,4,1,1,1,5,1,5,1,5,3,4,2,3,1,1,Female,65,Ethn Minority,2,4,2,0,0,1,GI,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
crjaztkx,10,z4nt85jo,1,2,1,6,3,6,5,1,1,2,2,1,5,3,1,3,3,2,5,5,3,2,3,3,4,5,3,3,3,2,5,5,4,1,1,1,5,1,5,1,5,3,4,2,3,1,1,Female,65,Ethn Minority,2,4,1,0,1,0,GI,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
tv3y4596,1,z4nt85jo,4,4,1,2,7,6,7,2,3,2,2,1,5,5,1,5,1,1,1,1,5,5,5,3,3,5,4,1,3,4,2,1,1,1,5,1,5,1,5,1,5,3,3,1,1,3,3,Female,58,Ethn Majority,4,3,2,0,0,1,GI,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
tv3y4596,2,z4nt85jo,4,4,1,2,7,6,7,2,3,2,2,1,5,5,1,5,1,1,1,1,5,5,5,3,3,5,4,1,3,4,2,1,1,1,5,1,5,1,5,1,5,3,3,1,1,3,3,Female,58,Ethn Majority,4,3,2,0,0,1,GI,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
tv3y4596,3,z4nt85jo,4,4,1,2,7,6,7,2,3,2,2,1,5,5,1,5,1,1,1,1,5,5,5,3,3,5,4,1,3,4,2,1,1,1,5,1,5,1,5,1,5,3,3,1,1,3,3,Female,58,Ethn Majority,4,3,2,0,0,1,GI,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
tv3y4596,4,z4nt85jo,4,4,1,2,7,6,7,2,3,2,2,1,5,5,1,5,1,1,1,1,5,5,5,3,3,5,4,1,3,4,2,1,1,1,5,1,5,1,5,1,5,3,3,1,1,3,3,Female,58,Ethn Majority,4,3,2,0,0,1,GI,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
tv3y4596,5,z4nt85jo,4,4,1,2,7,6,7,2,3,2,2,1,5,5,1,5,1,1,1,1,5,5,5,3,3,5,4,1,3,4,2,1,1,1,5,1,5,1,5,1,5,3,3,1,1,3,3,Female,58,Ethn Majority,4,3,2,0,0,1,GI,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
tv3y4596,6,z4nt85jo,4,4,1,2,7,6,7,2,3,2,2,1,5,5,1,5,1,1,1,1,5,5,5,3,3,5,4,1,3,4,2,1,1,1,5,1,5,1,5,1,5,3,3,1,1,3,3,Female,58,Ethn Majority,4,3,2,0,0,1,GI,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
tv3y4596,7,z4nt85jo,4,4,1,2,7,6,7,2,3,2,2,1,5,5,1,5,1,1,1,1,5,5,5,3,3,5,4,1,3,4,2,1,1,1,5,1,5,1,5,1,5,3,3,1,1,3,3,Female,58,Ethn Majority,4,3,2,0,0,1,GI,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
tv3y4596,8,z4nt85jo,4,4,1,2,7,6,7,2,3,2,2,1,5,5,1,5,1,1,1,1,5,5,5,3,3,5,4,1,3,4,2,1,1,1,5,1,5,1,5,1,5,3,3,1,1,3,3,Female,58,Ethn Majority,4,3,2,0,0,1,GI,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
tv3y4596,9,z4nt85jo,4,4,1,2,7,6,7,2,3,2,2,1,5,5,1,5,1,1,1,1,5,5,5,3,3,5,4,1,3,4,2,1,1,1,5,1,5,1,5,1,5,3,3,1,1,3,3,Female,58,Ethn Majority,4,3,2,0,0,1,GI,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
tv3y4596,10,z4nt85jo,4,4,1,2,7,6,7,2,3,2,2,1,5,5,1,5,1,1,1,1,5,5,5,3,3,5,4,1,3,4,2,1,1,1,5,1,5,1,5,1,5,3,3,1,1,3,3,Female,58,Ethn Majority,4,3,2,0,0,1,GI,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
vxghc3zv,1,z4nt85jo,1,1,1,1,3,3,9,5,9,5,1,1,1,1,1,1,3,5,5,5,1,1,1,1,1,5,5,1,5,1,5,5,5,1,1,3,3,3,3,3,5,3,3,3,1,4,1,Female,66,Ethn Majority,4,2,1,0,1,0,GI,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
vxghc3zv,2,z4nt85jo,1,1,1,1,3,3,9,5,9,5,1,1,1,1,1,1,3,5,5,5,1,1,1,1,1,5,5,1,5,1,5,5,5,1,1,3,3,3,3,3,5,3,3,3,1,4,1,Female,66,Ethn Majority,4,2,1,0,1,0,GI,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
vxghc3zv,3,z4nt85jo,1,1,1,1,3,3,9,5,9,5,1,1,1,1,1,1,3,5,5,5,1,1,1,1,1,5,5,1,5,1,5,5,5,1,1,3,3,3,3,3,5,3,3,3,1,4,1,Female,66,Ethn Majority,4,2,2,0,0,1,GI,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
vxghc3zv,4,z4nt85jo,1,1,1,1,3,3,9,5,9,5,1,1,1,1,1,1,3,5,5,5,1,1,1,1,1,5,5,1,5,1,5,5,5,1,1,3,3,3,3,3,5,3,3,3,1,4,1,Female,66,Ethn Majority,4,2,2,0,0,1,GI,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
vxghc3zv,5,z4nt85jo,1,1,1,1,3,3,9,5,9,5,1,1,1,1,1,1,3,5,5,5,1,1,1,1,1,5,5,1,5,1,5,5,5,1,1,3,3,3,3,3,5,3,3,3,1,4,1,Female,66,Ethn Majority,4,2,1,0,1,0,GI,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
vxghc3zv,6,z4nt85jo,1,1,1,1,3,3,9,5,9,5,1,1,1,1,1,1,3,5,5,5,1,1,1,1,1,5,5,1,5,1,5,5,5,1,1,3,3,3,3,3,5,3,3,3,1,4,1,Female,66,Ethn Majority,4,2,2,0,0,1,GI,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
vxghc3zv,7,z4nt85jo,1,1,1,1,3,3,9,5,9,5,1,1,1,1,1,1,3,5,5,5,1,1,1,1,1,5,5,1,5,1,5,5,5,1,1,3,3,3,3,3,5,3,3,3,1,4,1,Female,66,Ethn Majority,4,2,1,0,1,0,GI,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
vxghc3zv,8,z4nt85jo,1,1,1,1,3,3,9,5,9,5,1,1,1,1,1,1,3,5,5,5,1,1,1,1,1,5,5,1,5,1,5,5,5,1,1,3,3,3,3,3,5,3,3,3,1,4,1,Female,66,Ethn Majority,4,2,2,0,0,1,GI,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
vxghc3zv,9,z4nt85jo,1,1,1,1,3,3,9,5,9,5,1,1,1,1,1,1,3,5,5,5,1,1,1,1,1,5,5,1,5,1,5,5,5,1,1,3,3,3,3,3,5,3,3,3,1,4,1,Female,66,Ethn Majority,4,2,2,0,0,1,GI,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
vxghc3zv,10,z4nt85jo,1,1,1,1,3,3,9,5,9,5,1,1,1,1,1,1,3,5,5,5,1,1,1,1,1,5,5,1,5,1,5,5,5,1,1,3,3,3,3,3,5,3,3,3,1,4,1,Female,66,Ethn Majority,4,2,2,0,0,1,GI,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
81wk5dzt,1,z80u3e1s,2,2,1,5,4,9,8,4,7,4,1,2,4,2,4,2,3,4,3,5,2,2,1,1,2,3,4,2,3,3,5,4,3,2,1,3,3,3,4,3,4,4,4,2,2,2,3,Female,29,Ethn Minority,5,0,0,1,0,0,IT&GI,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
81wk5dzt,2,z80u3e1s,2,2,1,5,4,9,8,4,7,4,1,2,4,2,4,2,3,4,3,5,2,2,1,1,2,3,4,2,3,3,5,4,3,2,1,3,3,3,4,3,4,4,4,2,2,2,3,Female,29,Ethn Minority,5,0,1,0,1,0,IT&GI,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
81wk5dzt,3,z80u3e1s,2,2,1,5,4,9,8,4,7,4,1,2,4,2,4,2,3,4,3,5,2,2,1,1,2,3,4,2,3,3,5,4,3,2,1,3,3,3,4,3,4,4,4,2,2,2,3,Female,29,Ethn Minority,5,0,1,0,1,0,IT&GI,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
81wk5dzt,4,z80u3e1s,2,2,1,5,4,9,8,4,7,4,1,2,4,2,4,2,3,4,3,5,2,2,1,1,2,3,4,2,3,3,5,4,3,2,1,3,3,3,4,3,4,4,4,2,2,2,3,Female,29,Ethn Minority,5,0,2,0,0,1,IT&GI,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
81wk5dzt,5,z80u3e1s,2,2,1,5,4,9,8,4,7,4,1,2,4,2,4,2,3,4,3,5,2,2,1,1,2,3,4,2,3,3,5,4,3,2,1,3,3,3,4,3,4,4,4,2,2,2,3,Female,29,Ethn Minority,5,0,1,0,1,0,IT&GI,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
81wk5dzt,6,z80u3e1s,2,2,1,5,4,9,8,4,7,4,1,2,4,2,4,2,3,4,3,5,2,2,1,1,2,3,4,2,3,3,5,4,3,2,1,3,3,3,4,3,4,4,4,2,2,2,3,Female,29,Ethn Minority,5,0,2,0,0,1,IT&GI,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
81wk5dzt,7,z80u3e1s,2,2,1,5,4,9,8,4,7,4,1,2,4,2,4,2,3,4,3,5,2,2,1,1,2,3,4,2,3,3,5,4,3,2,1,3,3,3,4,3,4,4,4,2,2,2,3,Female,29,Ethn Minority,5,0,0,1,0,0,IT&GI,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
81wk5dzt,8,z80u3e1s,2,2,1,5,4,9,8,4,7,4,1,2,4,2,4,2,3,4,3,5,2,2,1,1,2,3,4,2,3,3,5,4,3,2,1,3,3,3,4,3,4,4,4,2,2,2,3,Female,29,Ethn Minority,5,0,2,0,0,1,IT&GI,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
81wk5dzt,9,z80u3e1s,2,2,1,5,4,9,8,4,7,4,1,2,4,2,4,2,3,4,3,5,2,2,1,1,2,3,4,2,3,3,5,4,3,2,1,3,3,3,4,3,4,4,4,2,2,2,3,Female,29,Ethn Minority,5,0,2,0,0,1,IT&GI,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
81wk5dzt,10,z80u3e1s,2,2,1,5,4,9,8,4,7,4,1,2,4,2,4,2,3,4,3,5,2,2,1,1,2,3,4,2,3,3,5,4,3,2,1,3,3,3,4,3,4,4,4,2,2,2,3,Female,29,Ethn Minority,5,0,2,0,0,1,IT&GI,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
arh6f8lv,1,z80u3e1s,4,8,3,2,10,10,1,1,1,6,3,1,4,5,1,5,1,3,5,4,2,1,3,2,2,4,4,2,4,1,5,5,5,1,1,5,1,5,2,3,4,5,5,3,5,1,1,Male,41,Ethn Majority,1,0,2,0,0,1,IT&GI,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
arh6f8lv,2,z80u3e1s,4,8,3,2,10,10,1,1,1,6,3,1,4,5,1,5,1,3,5,4,2,1,3,2,2,4,4,2,4,1,5,5,5,1,1,5,1,5,2,3,4,5,5,3,5,1,1,Male,41,Ethn Majority,1,0,1,0,1,0,IT&GI,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
arh6f8lv,3,z80u3e1s,4,8,3,2,10,10,1,1,1,6,3,1,4,5,1,5,1,3,5,4,2,1,3,2,2,4,4,2,4,1,5,5,5,1,1,5,1,5,2,3,4,5,5,3,5,1,1,Male,41,Ethn Majority,1,0,2,0,0,1,IT&GI,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
arh6f8lv,4,z80u3e1s,4,8,3,2,10,10,1,1,1,6,3,1,4,5,1,5,1,3,5,4,2,1,3,2,2,4,4,2,4,1,5,5,5,1,1,5,1,5,2,3,4,5,5,3,5,1,1,Male,41,Ethn Majority,1,0,1,0,1,0,IT&GI,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
arh6f8lv,5,z80u3e1s,4,8,3,2,10,10,1,1,1,6,3,1,4,5,1,5,1,3,5,4,2,1,3,2,2,4,4,2,4,1,5,5,5,1,1,5,1,5,2,3,4,5,5,3,5,1,1,Male,41,Ethn Majority,1,0,2,0,0,1,IT&GI,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
arh6f8lv,6,z80u3e1s,4,8,3,2,10,10,1,1,1,6,3,1,4,5,1,5,1,3,5,4,2,1,3,2,2,4,4,2,4,1,5,5,5,1,1,5,1,5,2,3,4,5,5,3,5,1,1,Male,41,Ethn Majority,1,0,2,0,0,1,IT&GI,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
arh6f8lv,7,z80u3e1s,4,8,3,2,10,10,1,1,1,6,3,1,4,5,1,5,1,3,5,4,2,1,3,2,2,4,4,2,4,1,5,5,5,1,1,5,1,5,2,3,4,5,5,3,5,1,1,Male,41,Ethn Majority,1,0,1,0,1,0,IT&GI,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
