participantcode,round,sessioncode,liberal,political_orientation,trust_scientists,environment_worry,environment_responsib,environment_natural_p,gender,age,ethnic_min,education,prole,extraction,extraction_1,extraction_2,extraction_3,cpr1groupgrp_treat_num,cpr1groupgrp_treat_num_1,cpr1groupgrp_treat_num_2,cpr1groupgrp_treat_num_3,cpr1groupgrp_treat_num_4,Ethn_1,Ethn_2,Ethn_3,Ethn_4,Ethn_5,Edu_1,Edu_2,Edu_3,Edu_4,Edu_5,Edu_6,Edu_7,Gender_1,Gender_2,Gender_3,cond_IT_GI,cond_IT_only,cond_GI_only,cond_control,IT_present,GI_present,liberal_z,environment_worry_z,environment_responsib_z,environment_natural_p_z,ideology_group
imb87n6c,5,ranw4dh6,2.0,1.0,9.0,3.0,9.0,2.0,Male,70.0,Ethn Majority,5.0,2.0,2,0,0,1,NIT&NGI,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,-0.814392625407964,-0.394935028644861,0.6757186182744017,-1.5535539002834968,Liberal
imb87n6c,6,ranw4dh6,2.0,1.0,9.0,3.0,9.0,2.0,Male,70.0,Ethn Majority,5.0,2.0,2,0,0,1,NIT&NGI,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,-0.814392625407964,-0.394935028644861,0.6757186182744017,-1.5535539002834968,Liberal
imb87n6c,7,ranw4dh6,2.0,1.0,9.0,3.0,9.0,2.0,Male,70.0,Ethn Majority,5.0,2.0,1,0,1,0,NIT&NGI,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,-0.814392625407964,-0.394935028644861,0.6757186182744017,-1.5535539002834968,Liberal
imb87n6c,8,ranw4dh6,2.0,1.0,9.0,3.0,9.0,2.0,Male,70.0,Ethn Majority,5.0,2.0,2,0,0,1,NIT&NGI,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,-0.814392625407964,-0.394935028644861,0.6757186182744017,-1.5535539002834968,Liberal
imb87n6c,9,ranw4dh6,2.0,1.0,9.0,3.0,9.0,2.0,Male,70.0,Ethn Majority,5.0,2.0,1,0,1,0,NIT&NGI,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,-0.814392625407964,-0.394935028644861,0.6757186182744017,-1.5535539002834968,Liberal
imb87n6c,10,ranw4dh6,2.0,1.0,9.0,3.0,9.0,2.0,Male,70.0,Ethn Majority,5.0,2.0,0,1,0,0,NIT&NGI,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,-0.814392625407964,-0.394935028644861,0.6757186182744017,-1.5535539002834968,Liberal
z6lg6bum,1,ranw4dh6,4.0,3.0,7.0,3.0,8.0,4.0,Female,51.0,Ethn Majority,1.0,0.0,2,0,0,1,NIT&NGI,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0.2896416045326786,-0.394935028644861,0.31773908487932123,0.37040106868800016,Moderate
z6lg6bum,2,ranw4dh6,4.0,3.0,7.0,3.0,8.0,4.0,Female,51.0,Ethn Majority,1.0,0.0,2,0,0,1,NIT&NGI,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0.2896416045326786,-0.394935028644861,0.31773908487932123,0.37040106868800016,Moderate
z6lg6bum,3,ranw4dh6,4.0,3.0,7.0,3.0,8.0,4.0,Female,51.0,Ethn Majority,1.0,0.0,2,0,0,1,NIT&NGI,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0.2896416045326786,-0.394935028644861,0.31773908487932123,0.37040106868800016,Moderate
z6lg6bum,4,ranw4dh6,4.0,3.0,7.0,3.0,8.0,4.0,Female,51.0,Ethn Majority,1.0,0.0,2,0,0,1,NIT&NGI,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0.2896416045326786,-0.394935028644861,0.31773908487932123,0.37040106868800016,Moderate
z6lg6bum,5,ranw4dh6,4.0,3.0,7.0,3.0,8.0,4.0,Female,51.0,Ethn Majority,1.0,0.0,2,0,0,1,NIT&NGI,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0.2896416045326786,-0.394935028644861,0.31773908487932123,0.37040106868800016,Moderate
z6lg6bum,6,ranw4dh6,4.0,3.0,7.0,3.0,8.0,4.0,Female,51.0,Ethn Majority,1.0,0.0,2,0,0,1,NIT&NGI,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0.2896416045326786,-0.394935028644861,0.31773908487932123,0.37040106868800016,Moderate
z6lg6bum,7,ranw4dh6,4.0,3.0,7.0,3.0,8.0,4.0,Female,51.0,Ethn Majority,1.0,0.0,2,0,0,1,NIT&NGI,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0.2896416045326786,-0.394935028644861,0.31773908487932123,0.37040106868800016,Moderate
z6lg6bum,8,ranw4dh6,4.0,3.0,7.0,3.0,8.0,4.0,Female,51.0,Ethn Majority,1.0,0.0,2,0,0,1,NIT&NGI,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0.2896416045326786,-0.394935028644861,0.31773908487932123,0.37040106868800016,Moderate
z6lg6bum,9,ranw4dh6,4.0,3.0,7.0,3.0,8.0,4.0,Female,51.0,Ethn Majority,1.0,0.0,2,0,0,1,NIT&NGI,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0.2896416045326786,-0.394935028644861,0.31773908487932123,0.37040106868800016,Moderate
z6lg6bum,10,ranw4dh6,4.0,3.0,7.0,3.0,8.0,4.0,Female,51.0,Ethn Majority,1.0,0.0,2,0,0,1,NIT&NGI,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0.2896416045326786,-0.394935028644861,0.31773908487932123,0.37040106868800016,Moderate
0jkfr0kx,1,rc9qnxyr,2.0,1.0,10.0,5.0,10.0,4.0,Female,56.0,Ethn Majority,5.0,2.0,2,0,0,1,NIT&NGI,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0,1,0,0,-0.814392625407964,1.3443995004518015,1.033698151669482,0.37040106868800016,Liberal
0jkfr0kx,2,rc9qnxyr,2.0,1.0,10.0,5.0,10.0,4.0,Female,56.0,Ethn Majority,5.0,2.0,2,0,0,1,NIT&NGI,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0,1,0,0,-0.814392625407964,1.3443995004518015,1.033698151669482,0.37040106868800016,Liberal
0jkfr0kx,3,rc9qnxyr,2.0,1.0,10.0,5.0,10.0,4.0,Female,56.0,Ethn Majority,5.0,2.0,2,0,0,1,NIT&NGI,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0,1,0,0,-0.814392625407964,1.3443995004518015,1.033698151669482,0.37040106868800016,Liberal
0jkfr0kx,4,rc9qnxyr,2.0,1.0,10.0,5.0,10.0,4.0,Female,56.0,Ethn Majority,5.0,2.0,2,0,0,1,NIT&NGI,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0,1,0,0,-0.814392625407964,1.3443995004518015,1.033698151669482,0.37040106868800016,Liberal
0jkfr0kx,5,rc9qnxyr,2.0,1.0,10.0,5.0,10.0,4.0,Female,56.0,Ethn Majority,5.0,2.0,2,0,0,1,NIT&NGI,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0,1,0,0,-0.814392625407964,1.3443995004518015,1.033698151669482,0.37040106868800016,Liberal
0jkfr0kx,6,rc9qnxyr,2.0,1.0,10.0,5.0,10.0,4.0,Female,56.0,Ethn Majority,5.0,2.0,2,0,0,1,NIT&NGI,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0,1,0,0,-0.814392625407964,1.3443995004518015,1.033698151669482,0.37040106868800016,Liberal
0jkfr0kx,7,rc9qnxyr,2.0,1.0,10.0,5.0,10.0,4.0,Female,56.0,Ethn Majority,5.0,2.0,2,0,0,1,NIT&NGI,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0,1,0,0,-0.814392625407964,1.3443995004518015,1.033698151669482,0.37040106868800016,Liberal
0jkfr0kx,8,rc9qnxyr,2.0,1.0,10.0,5.0,10.0,4.0,Female,56.0,Ethn Majority,5.0,2.0,2,0,0,1,NIT&NGI,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0,1,0,0,-0.814392625407964,1.3443995004518015,1.033698151669482,0.37040106868800016,Liberal
0jkfr0kx,9,rc9qnxyr,2.0,1.0,10.0,5.0,10.0,4.0,Female,56.0,Ethn Majority,5.0,2.0,2,0,0,1,NIT&NGI,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0,1,0,0,-0.814392625407964,1.3443995004518015,1.033698151669482,0.37040106868800016,Liberal
0jkfr0kx,10,rc9qnxyr,2.0,1.0,10.0,5.0,10.0,4.0,Female,56.0,Ethn Majority,5.0,2.0,2,0,0,1,NIT&NGI,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0,1,0,0,-0.814392625407964,1.3443995004518015,1.033698151669482,0.37040106868800016,Liberal
6djla40z,1,rc9qnxyr,7.0,5.0,4.0,1.0,1.0,1.0,Male,54.0,Ethn Majority,5.0,0.0,0,1,0,0,NIT&NGI,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,1,0,0,1.9456929494436426,-2.1342695577415234,-2.188117648886242,-2.515531384769245,Conservative
6djla40z,2,rc9qnxyr,7.0,5.0,4.0,1.0,1.0,1.0,Male,54.0,Ethn Majority,5.0,0.0,0,1,0,0,NIT&NGI,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,1,0,0,1.9456929494436426,-2.1342695577415234,-2.188117648886242,-2.515531384769245,Conservative
6djla40z,3,rc9qnxyr,7.0,5.0,4.0,1.0,1.0,1.0,Male,54.0,Ethn Majority,5.0,0.0,2,0,0,1,NIT&NGI,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,1,0,0,1.9456929494436426,-2.1342695577415234,-2.188117648886242,-2.515531384769245,Conservative
6djla40z,4,rc9qnxyr,7.0,5.0,4.0,1.0,1.0,1.0,Male,54.0,Ethn Majority,5.0,0.0,2,0,0,1,NIT&NGI,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,1,0,0,1.9456929494436426,-2.1342695577415234,-2.188117648886242,-2.515531384769245,Conservative
6djla40z,5,rc9qnxyr,7.0,5.0,4.0,1.0,1.0,1.0,Male,54.0,Ethn Majority,5.0,0.0,2,0,0,1,NIT&NGI,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,1,0,0,1.9456929494436426,-2.1342695577415234,-2.188117648886242,-2.515531384769245,Conservative
6djla40z,6,rc9qnxyr,7.0,5.0,4.0,1.0,1.0,1.0,Male,54.0,Ethn Majority,5.0,0.0,2,0,0,1,NIT&NGI,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,1,0,0,1.9456929494436426,-2.1342695577415234,-2.188117648886242,-2.515531384769245,Conservative
6djla40z,7,rc9qnxyr,7.0,5.0,4.0,1.0,1.0,1.0,Male,54.0,Ethn Majority,5.0,0.0,2,0,0,1,NIT&NGI,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,1,0,0,1.9456929494436426,-2.1342695577415234,-2.188117648886242,-2.515531384769245,Conservative
6djla40z,8,rc9qnxyr,7.0,5.0,4.0,1.0,1.0,1.0,Male,54.0,Ethn Majority,5.0,0.0,2,0,0,1,NIT&NGI,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,1,0,0,1.9456929494436426,-2.1342695577415234,-2.188117648886242,-2.515531384769245,Conservative
6djla40z,9,rc9qnxyr,7.0,5.0,4.0,1.0,1.0,1.0,Male,54.0,Ethn Majority,5.0,0.0,2,0,0,1,NIT&NGI,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,1,0,0,1.9456929494436426,-2.1342695577415234,-2.188117648886242,-2.515531384769245,Conservative
6djla40z,10,rc9qnxyr,7.0,5.0,4.0,1.0,1.0,1.0,Male,54.0,Ethn Majority,5.0,0.0,2,0,0,1,NIT&NGI,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,1,0,0,1.9456929494436426,-2.1342695577415234,-2.188117648886242,-2.515531384769245,Conservative
o3k1y9w6,1,rc9qnxyr,2.0,1.0,10.0,5.0,10.0,5.0,Male,47.0,Ethn Minority,5.0,3.0,0,1,0,0,NIT&NGI,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,1,0,0,-0.814392625407964,1.3443995004518015,1.033698151669482,1.3323785531737486,Liberal
o3k1y9w6,2,rc9qnxyr,2.0,1.0,10.0,5.0,10.0,5.0,Male,47.0,Ethn Minority,5.0,3.0,0,1,0,0,NIT&NGI,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,1,0,0,-0.814392625407964,1.3443995004518015,1.033698151669482,1.3323785531737486,Liberal
o3k1y9w6,3,rc9qnxyr,2.0,1.0,10.0,5.0,10.0,5.0,Male,47.0,Ethn Minority,5.0,3.0,0,1,0,0,NIT&NGI,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,1,0,0,-0.814392625407964,1.3443995004518015,1.033698151669482,1.3323785531737486,Liberal
o3k1y9w6,4,rc9qnxyr,2.0,1.0,10.0,5.0,10.0,5.0,Male,47.0,Ethn Minority,5.0,3.0,2,0,0,1,NIT&NGI,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,1,0,0,-0.814392625407964,1.3443995004518015,1.033698151669482,1.3323785531737486,Liberal
o3k1y9w6,5,rc9qnxyr,2.0,1.0,10.0,5.0,10.0,5.0,Male,47.0,Ethn Minority,5.0,3.0,2,0,0,1,NIT&NGI,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,1,0,0,-0.814392625407964,1.3443995004518015,1.033698151669482,1.3323785531737486,Liberal
o3k1y9w6,6,rc9qnxyr,2.0,1.0,10.0,5.0,10.0,5.0,Male,47.0,Ethn Minority,5.0,3.0,2,0,0,1,NIT&NGI,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,1,0,0,-0.814392625407964,1.3443995004518015,1.033698151669482,1.3323785531737486,Liberal
o3k1y9w6,7,rc9qnxyr,2.0,1.0,10.0,5.0,10.0,5.0,Male,47.0,Ethn Minority,5.0,3.0,2,0,0,1,NIT&NGI,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,1,0,0,-0.814392625407964,1.3443995004518015,1.033698151669482,1.3323785531737486,Liberal
o3k1y9w6,8,rc9qnxyr,2.0,1.0,10.0,5.0,10.0,5.0,Male,47.0,Ethn Minority,5.0,3.0,2,0,0,1,NIT&NGI,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,1,0,0,-0.814392625407964,1.3443995004518015,1.033698151669482,1.3323785531737486,Liberal
o3k1y9w6,9,rc9qnxyr,2.0,1.0,10.0,5.0,10.0,5.0,Male,47.0,Ethn Minority,5.0,3.0,2,0,0,1,NIT&NGI,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,1,0,0,-0.814392625407964,1.3443995004518015,1.033698151669482,1.3323785531737486,Liberal
o3k1y9w6,10,rc9qnxyr,2.0,1.0,10.0,5.0,10.0,5.0,Male,47.0,Ethn Minority,5.0,3.0,2,0,0,1,NIT&NGI,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,1,0,0,-0.814392625407964,1.3443995004518015,1.033698151669482,1.3323785531737486,Liberal
q0w3iq32,1,rc9qnxyr,4.0,3.0,10.0,3.0,3.0,4.0,Male,32.0,Ethn Majority,2.0,0.0,0,1,0,0,NIT&NGI,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,0.2896416045326786,-0.394935028644861,-1.4721585820960812,0.37040106868800016,Moderate
q0w3iq32,2,rc9qnxyr,4.0,3.0,10.0,3.0,3.0,4.0,Male,32.0,Ethn Majority,2.0,0.0,0,1,0,0,NIT&NGI,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,0.2896416045326786,-0.394935028644861,-1.4721585820960812,0.37040106868800016,Moderate
q0w3iq32,3,rc9qnxyr,4.0,3.0,10.0,3.0,3.0,4.0,Male,32.0,Ethn Majority,2.0,0.0,1,0,1,0,NIT&NGI,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,0.2896416045326786,-0.394935028644861,-1.4721585820960812,0.37040106868800016,Moderate
q0w3iq32,4,rc9qnxyr,4.0,3.0,10.0,3.0,3.0,4.0,Male,32.0,Ethn Majority,2.0,0.0,2,0,0,1,NIT&NGI,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,0.2896416045326786,-0.394935028644861,-1.4721585820960812,0.37040106868800016,Moderate
q0w3iq32,5,rc9qnxyr,4.0,3.0,10.0,3.0,3.0,4.0,Male,32.0,Ethn Majority,2.0,0.0,2,0,0,1,NIT&NGI,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,0.2896416045326786,-0.394935028644861,-1.4721585820960812,0.37040106868800016,Moderate
q0w3iq32,6,rc9qnxyr,4.0,3.0,10.0,3.0,3.0,4.0,Male,32.0,Ethn Majority,2.0,0.0,0,1,0,0,NIT&NGI,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,0.2896416045326786,-0.394935028644861,-1.4721585820960812,0.37040106868800016,Moderate
q0w3iq32,7,rc9qnxyr,4.0,3.0,10.0,3.0,3.0,4.0,Male,32.0,Ethn Majority,2.0,0.0,2,0,0,1,NIT&NGI,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,0.2896416045326786,-0.394935028644861,-1.4721585820960812,0.37040106868800016,Moderate
q0w3iq32,8,rc9qnxyr,4.0,3.0,10.0,3.0,3.0,4.0,Male,32.0,Ethn Majority,2.0,0.0,2,0,0,1,NIT&NGI,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,0.2896416045326786,-0.394935028644861,-1.4721585820960812,0.37040106868800016,Moderate
q0w3iq32,9,rc9qnxyr,4.0,3.0,10.0,3.0,3.0,4.0,Male,32.0,Ethn Majority,2.0,0.0,2,0,0,1,NIT&NGI,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,0.2896416045326786,-0.394935028644861,-1.4721585820960812,0.37040106868800016,Moderate
q0w3iq32,10,rc9qnxyr,4.0,3.0,10.0,3.0,3.0,4.0,Male,32.0,Ethn Majority,2.0,0.0,2,0,0,1,NIT&NGI,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,0.2896416045326786,-0.394935028644861,-1.4721585820960812,0.37040106868800016,Moderate
hnegohwa,1,renwh4mh,3.0,2.0,9.0,3.0,7.0,2.0,Male,27.0,Ethn Majority,2.0,0.0,1,0,1,0,IT,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,1,0,-0.2623755104376427,-0.394935028644861,-0.04024044851575923,-1.5535539002834968,Liberal
hnegohwa,2,renwh4mh,3.0,2.0,9.0,3.0,7.0,2.0,Male,27.0,Ethn Majority,2.0,0.0,1,0,1,0,IT,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,1,0,-0.2623755104376427,-0.394935028644861,-0.04024044851575923,-1.5535539002834968,Liberal
hnegohwa,3,renwh4mh,3.0,2.0,9.0,3.0,7.0,2.0,Male,27.0,Ethn Majority,2.0,0.0,1,0,1,0,IT,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,1,0,-0.2623755104376427,-0.394935028644861,-0.04024044851575923,-1.5535539002834968,Liberal
hnegohwa,4,renwh4mh,3.0,2.0,9.0,3.0,7.0,2.0,Male,27.0,Ethn Majority,2.0,0.0,1,0,1,0,IT,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,1,0,-0.2623755104376427,-0.394935028644861,-0.04024044851575923,-1.5535539002834968,Liberal
hnegohwa,5,renwh4mh,3.0,2.0,9.0,3.0,7.0,2.0,Male,27.0,Ethn Majority,2.0,0.0,1,0,1,0,IT,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,1,0,-0.2623755104376427,-0.394935028644861,-0.04024044851575923,-1.5535539002834968,Liberal
hnegohwa,6,renwh4mh,3.0,2.0,9.0,3.0,7.0,2.0,Male,27.0,Ethn Majority,2.0,0.0,1,0,1,0,IT,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,1,0,-0.2623755104376427,-0.394935028644861,-0.04024044851575923,-1.5535539002834968,Liberal
hnegohwa,7,renwh4mh,3.0,2.0,9.0,3.0,7.0,2.0,Male,27.0,Ethn Majority,2.0,0.0,1,0,1,0,IT,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,1,0,-0.2623755104376427,-0.394935028644861,-0.04024044851575923,-1.5535539002834968,Liberal
hnegohwa,8,renwh4mh,3.0,2.0,9.0,3.0,7.0,2.0,Male,27.0,Ethn Majority,2.0,0.0,1,0,1,0,IT,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,1,0,-0.2623755104376427,-0.394935028644861,-0.04024044851575923,-1.5535539002834968,Liberal
hnegohwa,9,renwh4mh,3.0,2.0,9.0,3.0,7.0,2.0,Male,27.0,Ethn Majority,2.0,0.0,2,0,0,1,IT,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,1,0,-0.2623755104376427,-0.394935028644861,-0.04024044851575923,-1.5535539002834968,Liberal
hnegohwa,10,renwh4mh,3.0,2.0,9.0,3.0,7.0,2.0,Male,27.0,Ethn Majority,2.0,0.0,1,0,1,0,IT,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,1,0,-0.2623755104376427,-0.394935028644861,-0.04024044851575923,-1.5535539002834968,Liberal
i70n5q9p,1,renwh4mh,2.0,1.0,9.0,3.0,3.0,4.0,Female,30.0,Ethn Minority,4.0,0.0,1,0,1,0,IT,0,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,1,0,-0.814392625407964,-0.394935028644861,-1.4721585820960812,0.37040106868800016,Liberal
